country_origin,hs_code,hs_description,period_value,ytd_value,share_of_total,period_value_teu,ytd_value_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,share_of_total_shipment,period_value_container,ytd_value_container,share_of_total_container,period_value_vrac,ytd_value_vrac,share_of_total_vrac
DOMINICAN REPUBLIC,5503,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning",24000.0,24000.0,0.000586555979976557,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",5459176.21,5459176.21,0.13342135215505235,833.25,833.25,0.8211301194371082,355,355,0.8175579199484132,359,359,0.6109806324245209,0,0,0.0
DOMINICAN REPUBLIC,6305,"Sacks and bags, of a kind used for the packing of goods",88800.0,88800.0,0.002170257125913261,8.0,8.0,0.007883637510347274,1,1,0.0023029800561927133,4,4,0.0068075836481840775,0,0,0.0
DOMINICAN REPUBLIC,6309,Textiles; worn clothing and other worn articles,333535.93999999994,333535.93999999994,0.008151562506004253,34.25,34.25,0.03375182309117427,17,17,0.039150660955276126,17,17,0.028932230504782327,0,0,0.0
DOMINICAN REPUBLIC,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",140032.99,140032.99,0.0034223828199373917,20.25,20.25,0.019955457448066538,9,9,0.02072682050573442,9,9,0.015317063208414174,0,0,0.0
DOMINICAN REPUBLIC,7002,"Glass in balls (other than microspheres of heading no. 7018), rods or tubes, unworked",12.0,12.0,2.932779899882785e-07,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",17679.35,17679.35,0.0004320803526916059,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",4085426.0,4085426.0,0.09984712712715439,69.25,69.25,0.0682427371989436,10,10,0.023029800561927133,34,34,0.057864461009564654,1,1,0.008013462617196892
DOMINICAN REPUBLIC,7216,"Iron or non-alloy steel, angles, shapes and sections",729160.0,729160.0,0.017820548264987763,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,7220,Stainless steel; flat-rolled products of width less than 600mm,27916.0,27916.0,0.0006822623640427318,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,7225,"Alloy steel flat-rolled products, of a width 600mm or more",12953.0,12953.0,0.0003165691503598476,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
DOMINICAN REPUBLIC,7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",354440.0,354440.0,0.008662454230953786,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,7307,"Tube or pipe fittings (e.g. couplings, elbows, sleeves), of iron or steel",2557.5,2557.5,6.250487161625185e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",15704585.0,15704585.0,0.38381742686667236,0.0,0.0,0.0,4,4,0.009211920224770853,0,0,0.0,4,4,0.032053850468787566
DOMINICAN REPUBLIC,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",12849.99,12849.99,0.0003140516032141232,6.0,6.0,0.005912728132760455,1,1,0.0023029800561927133,3,3,0.005105687736138058,0,0,0.0
DOMINICAN REPUBLIC,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",37017.12,37017.12,0.0009046922123962421,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
DOMINICAN REPUBLIC,7326,"Iron or steel; articles, n.e.c. in chapter 73",118.0,118.0,2.8839002348847384e-06,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",1170.0,1170.0,2.8594604023857154e-05,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,8304,"Office equipment; filing cabinets, card-index cabinets, paper trays and rests, pen trays, office-stamp stands and the like, of base metal, other than office furniture of heading no. 9403",23642.0,23642.0,0.0005778065199419066,10.0,10.0,0.009854546887934093,2,2,0.004605960112385427,5,5,0.008509479560230097,0,0,0.0
DOMINICAN REPUBLIC,8407,Reciprocating or rotary internal combustion piston engines,850.0,850.0,2.0773857624169726e-05,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",26.0,26.0,6.354356449746034e-07,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
DOMINICAN REPUBLIC,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2773.01,2773.01,6.777189991811634e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",5001.0,5001.0,0.00012222360232761506,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,1,1,0.0017018959120460194,1,1,0.008013462617196892
DOMINICAN REPUBLIC,8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including ",9840.0,9840.0,0.00024048795179038837,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",10107.8,10107.8,0.00024703293893362676,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",605783.99,605783.99,0.01480525924618995,57.0,57.0,0.05617091726122433,8,8,0.018423840449541706,30,30,0.05105687736138058,0,0,0.0
DOMINICAN REPUBLIC,8455,Metal-rolling mills and rolls therefor,2033222.0,2033222.0,0.049691605113328964,0.0,0.0,0.0,2,2,0.004605960112385427,0,0,0.0,2,2,0.016026925234393783
DOMINICAN REPUBLIC,8506,Cells and batteries; primary,6600.0,6600.0,0.00016130289449355317,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",12915.1,12915.1,0.0003156428807081346,6.0,6.0,0.005912728132760455,2,2,0.004605960112385427,3,3,0.005105687736138058,0,0,0.0
DOMINICAN REPUBLIC,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",1635.87,1635.87,3.9980388790177095e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",8916.9,8916.9,0.00021792754241054004,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,8702,Vehicles; public transport passenger type,16560.79,16560.79,0.00040474293365149854,14.0,14.0,0.01379636564310773,2,2,0.004605960112385427,7,7,0.011913271384322134,0,0,0.0
DOMINICAN REPUBLIC,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",337819.0,337819.0,0.00825623977498752,0.0,0.0,0.0,28,28,0.06448344157339597,0,0,0.0,28,28,0.22437695328151294
DOMINICAN REPUBLIC,8704,Vehicles; for the transport of goods,337938.0,337938.0,0.008259148115054904,0.0,0.0,0.0,15,15,0.0345447008428907,0,0,0.0,15,15,0.12020193925795336
DOMINICAN REPUBLIC,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",26541.43,26541.43,0.0006486681034845495,4.25,4.25,0.00418818242737199,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
DOMINICAN REPUBLIC,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,27444.16,27444.16,0.0006707306734763927,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,9403,"Furniture and parts thereof, n.e.c. in chapter 94",2722.0,2722.0,6.652522406234117e-05,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
DOMINICAN REPUBLIC,9404,"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pillows), fitted with springs or stuffed, whether or not covered",26937.55,26937.55,0.0006583492099340626,10.0,10.0,0.009854546887934093,4,4,0.009211920224770853,5,5,0.008509479560230097,0,0,0.0
DOMINICAN REPUBLIC,9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",18589.4,18589.4,0.00045432182225734206,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
DOMINICAN REPUBLIC,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",38153.98,38153.98,0.0009324768803710816,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
DOMINICAN REPUBLIC,9999,Commodities not specified according to kind,3656544.11,3656544.11,0.0893653255736899,406.75,406.75,0.4008336946667192,183,183,0.4214453502832666,228,228,0.38803226794649237,2,2,0.016026925234393783
ECUADOR,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",3754.8,3754.8,9.176668306733234e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
ECUADOR,3901,"Polymers of ethylene, in primary forms",107474.34,107474.34,0.00262665486754307,11.0,11.0,0.010840001576727503,2,2,0.004605960112385427,5,5,0.008509479560230097,0,0,0.0
ECUADOR,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",3647.0,3647.0,8.913206912393764e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
ECUADOR,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",21522.69,21522.69,0.0005260109385284018,8.5,8.5,0.00837636485474398,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
ECUADOR,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",49488.0,49488.0,0.0012094784307116605,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
ECUADOR,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",27735.0,27735.0,0.0006778387543604087,12.0,12.0,0.01182545626552091,5,5,0.011514900280963566,6,6,0.010211375472276116,0,0,0.0
ECUADOR,9999,Commodities not specified according to kind,268996.99,268996.99,0.0065742413783414205,30.0,30.0,0.02956364066380228,10,10,0.023029800561927133,15,15,0.02552843868069029,0,0,0.0
EGYPT,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",1259234.31,1259234.31,0.030775475613423066,106.0,106.0,0.10445819701210138,46,46,0.10593708258486481,46,46,0.07828721195411689,0,0,0.0
EGYPT,0406,Cheese and curd,685684.9900000001,685684.9900000001,0.016758026302694407,68.25,68.25,0.06725728251015019,16,16,0.03684768089908341,32,32,0.05446066918547262,0,0,0.0
EGYPT,1108,Starches; inulin,84990.0,84990.0,0.0020771413640919825,6.0,6.0,0.005912728132760455,1,1,0.0023029800561927133,3,3,0.005105687736138058,0,0,0.0
EGYPT,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",310512.0,310512.0,0.007588861268936695,14.0,14.0,0.01379636564310773,5,5,0.011514900280963566,12,12,0.02042275094455223,0,0,0.0
EGYPT,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",13376.98,13376.98,0.00032693115054278346,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
EGYPT,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",76491.7,76491.7,0.0018694443355655335,5.0,5.0,0.0049272734439670465,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
EGYPT,2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",236529279.0,236529279.0,5.780735959874727,0.0,0.0,0.0,25,25,0.05757450140481783,0,0,0.0,25,25,0.20033656542992226
EGYPT,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,382200.0,382200.0,0.00934090398112667,14.0,14.0,0.01379636564310773,2,2,0.004605960112385427,14,14,0.02382654276864427,0,0,0.0
EGYPT,2839,Silicates; commercial alkali metal silicates,336720.0,336720.0,0.008229380399071095,12.0,12.0,0.01182545626552091,3,3,0.00690894016857814,12,12,0.02042275094455223,0,0,0.0
EGYPT,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",20450.0,20450.0,0.0004997945746050246,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
EGYPT,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",1002205.02,1002205.02,0.024493722818480203,134.25,134.25,0.1322972919705152,13,13,0.029938740730505273,66,66,0.11232513019503727,0,0,0.0
EGYPT,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",26960.0,26960.0,0.0006588978841736657,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
EGYPT,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",9280.0,9280.0,0.00022680164559093536,4.5,4.5,0.004434546099570342,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
EGYPT,6305,"Sacks and bags, of a kind used for the packing of goods",1775.0,1775.0,4.33807026857662e-05,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
EGYPT,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",815760.05,815760.05,0.019937038981394796,44.0,44.0,0.04336000630691001,4,4,0.009211920224770853,31,31,0.052758773273426596,0,0,0.0
EGYPT,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",23620.0,23620.0,0.0005772688436269282,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
